Country,Year,tree_cover_loss_ha,tree_cover_loss_from_fires_ha
COG,2012,32143.61737,601.4454499
COL,2012,227707.0451,10631.073
COM,2012,127.2928518,2.708775502
CPV,2012,8.993036956,2.081318194
CRI,2012,10367.07175,383.0607229
CUB,2012,10344.97799,747.7539471
CUW,2012,7.375498632,0.526791525
CYM,2012,9.227671763,0.580173019
CYP,2012,54.30803394,32.68904696
CZE,2012,14006.25281,204.023086
DEU,2012,26007.35395,570.1631115
DMA,2012,144.7238357,1.706993912
DNK,2012,4451.952353,41.92783666
DOM,2012,17905.56949,961.4974431
DZA,2012,10912.73321,0
ECU,2012,74205.9655,5633.402666
EGY,2012,438.8534281,0
ESP,2012,80495.82971,38530.89023
EST,2012,17685.11136,216.2824504
ETH,2012,41631.93539,45.12006954
FIN,2012,160310.4867,2934.372022
FJI,2012,1219.766551,11.74573363
FRA,2012,67302.61843,2592.017526
GAB,2012,17476.08258,96.97488893
GBR,2012,35668.66625,2411.179144
GEO,2012,472.998932,45.80493974
GGY,2012,0.604688794,0.151176333
GHA,2012,36625.86842,54.8646517
GIB,2012,0.06241793,0
GIN,2012,24485.56832,27.54947287
GLP,2012,294.8224137,1.553373164
GMB,2012,40.69027207,0
GNB,2012,3511.449476,1.355564269
GNQ,2012,4952.740973,13.84175635
GRC,2012,13242.08454,7625.474679
GRD,2012,39.73595788,0
GTM,2012,84044.44088,10787.53093
GUF,2012,9772.714858,740.6159869
GUY,2012,13111.82809,981.38646
HKG,2012,14.18819789,0.998260309
HND,2012,32305.4952,1897.3761
HRV,2012,5004.428537,466.3544751
HTI,2012,4272.746835,97.67290037
HUN,2012,11921.85827,148.1264825
IDN,2012,2260260.505,139451.8269
IMN,2012,31.30303871,4.765185951
IND,2012,95068.55768,2611.868242
IRL,2012,5825.902588,215.0633948
IRN,2012,407.3912739,65.17711793
IRQ,2012,9.132024872,1.280356323
ISR,2012,49.2301897,1.429444613
ITA,2012,21489.45266,3520.052434
JAM,2012,2603.685793,63.24029981
JEY,2012,6.681639585,2.277777784
JOR,2012,0.130553283,0
JPN,2012,45672.06361,290.0250659
KAZ,2012,3741.514268,744.2469102
KEN,2012,17899.1367,107.8866141
KGZ,2012,84.65660716,38.17649544
KHM,2012,195568.9571,1873.977081
KNA,2012,10.74117124,0.220611314
KOR,2012,15941.07564,0
LAO,2012,147537.1235,622.2038227
LBN,2012,170.0053752,20.51182351
LBR,2012,72113.9399,308.6366016
LBY,2012,4.934646581,0
LCA,2012,67.10805567,0.597611865
LIE,2012,3.845795911,0
LKA,2012,14427.63469,189.3025143
LSO,2012,3.300161473,0.134565928
LTU,2012,17602.90056,125.8431784
LUX,2012,444.2894553,5.538609324
LVA,2012,34285.45823,317.7602261
MAC,2012,0.713987334,0.071363156
MAF,2012,3.441782252,0.51262118
MAR,2012,1689.890171,0
MDA,2012,1771.532315,168.9184757
MDG,2012,128468.1628,11153.41828
MDV,2012,2.450743201,0
MEX,2012,174753.0638,22288.76157
MKD,2012,2938.742773,585.189644
MLI,2012,78.92125095,0.075150635
MLT,2012,0.313001362,0.062573491
MMR,2012,225188.7123,4656.413697
MNE,2012,1258.602535,436.4397652
MNG,2012,34640.34114,31904.28915
MOZ,2012,139946.215,1371.542092
MSR,2012,2.212332165,0.147455351
MTQ,2012,308.425064,1.862042901
MUS,2012,152.4702056,0
MWI,2012,12173.04707,15.31917467
MYS,2012,628171.0443,10358.33541
MYT,2012,131.0511807,0.750514795
NAM,2012,25.83249602,0.438614494
NCL,2012,838.327987,122.8171398
NER,2012,0.074763426,0
NGA,2012,34970.91984,61.35582562
NIC,2012,33723.43777,668.7434805
NLD,2012,946.7570022,43.23251297
NOR,2012,29947.08816,1262.006049
NPL,2012,5045.045215,756.5938952
NZL,2012,69498.51588,1770.086352
PAK,2012,238.8369402,73.75957324
PAN,2012,17044.26955,672.276728
PER,2012,275458.1339,15696.10142
PHL,2012,59586.54123,706.4980386
PLW,2012,28.0016373,2.747745803
PNG,2012,73333.39483,1607.847273
POL,2012,54896.168,762.1382628
PRI,2012,653.7553944,6.733740761
PRK,2012,16681.67861,1436.326119
PRT,2012,58236.13518,23903.22817
PRY,2012,510219.7905,9135.308977
PSE,2012,0.457779037,0
REU,2012,852.3251348,0
ROU,2012,30649.65247,959.3340875
RUS,2012,5391244.136,3990844.957
RWA,2012,1090.451742,0.538030374
SDN,2012,13.20474979,0
SEN,2012,84.50333118,0.296916553
SGP,2012,92.13825499,2.230471108
SLB,2012,8806.574989,275.5337554
SLE,2012,16356.21566,129.5815937
SLV,2012,2535.746181,53.13140554
SMR,2012,0.445934994,0
SOM,2012,194.9006652,10.14274256
SRB,2012,3478.064729,486.5511617
SSD,2012,6707.216401,21.79587027
SUR,2012,19502.01938,1961.180642
SVK,2012,9169.581603,139.5166345
SVN,2012,906.4816779,116.5887957
SWE,2012,234882.5805,4395.413637
SWZ,2012,3527.100068,82.55964156
SXM,2012,0.292980249,0
SYC,2012,0.607397483,0
SYR,2012,5370.641728,3916.678406
TCA,2012,7.656472902,0.28624499
TCD,2012,2491.109581,0.609449497
TGO,2012,1746.867736,3.354722287
THA,2012,114508.1207,876.451529
TJK,2012,26.04127895,0
TKM,2012,8.986908646,0.909470514
TLS,2012,1887.382437,53.88302699
TTO,2012,713.5393981,6.813048236
TUN,2012,1414.717212,0
TUR,2012,28467.08505,4053.369571
TWN,2012,1460.098601,48.46672303
TZA,2012,154433.3549,295.3529482
UGA,2012,29141.30559,26.13238009
UKR,2012,55521.11186,2270.555624
UMI,2012,10.45293944,0
URY,2012,31387.53032,968.3204284
USA,2012,1963951.037,290843.2657
UZB,2012,55.37620508,4.213893184
VCT,2012,24.65449283,0.52544113
VEN,2012,105963.3435,2488.655827
VGB,2012,0.877064464,0
VIR,2012,26.62460834,0.439689349
VNM,2012,181241.5276,1987.952346
VUT,2012,198.1865256,3.02503733
XAD,2012,1.779786943,0
XCA,2012,22.72554435,2.100174701
XKO,2012,1738.521937,574.9679535
XNC,2012,5.735552824,0.314924427
ZAF,2012,84896.58286,1986.291587
ZMB,2012,129518.8767,258.0091251
ZWE,2012,13802.68934,130.1388092
AFG,2013,1.451841225,0.760705839
AGO,2013,168841.2542,1147.633815
AIA,2013,1.317167961,0.146340525
ALA,2013,509.692408,1.815308194
ALB,2013,2570.310922,1379.929873
AND,2013,3.364186641,0.798098322
ARG,2013,376776.5933,72702.28278
ARM,2013,41.84126219,2.226772458
ATG,2013,21.34523198,0.073634169
AUS,2013,260094.1396,177481.2139
AUT,2013,7645.341813,25.84871087
AZE,2013,149.0759937,30.68236456
BDI,2013,1405.646047,0
BEL,2013,3314.949506,5.594220787
BEN,2013,1312.903123,0.990102871
BES,2013,4.360236983,0.150446182
BFA,2013,0.226484287,0
BGD,2013,6021.926532,4.268961654
BGR,2013,3692.76314,243.0099196
BHS,2013,1572.70768,949.1115323
BIH,2013,2574.006261,889.2611412
BLM,2013,0.366513876,0
BLR,2013,28084.69737,187.9029548
BLZ,2013,16372.71043,1924.139561
BMU,2013,1.436534731,0
BOL,2013,179822.511,16502.55757
BRA,2013,1945506.253,161078.1371
BRB,2013,5.32159267,0
BRN,2013,888.3253656,46.23695885
BTN,2013,485.3524158,44.68811909
BWA,2013,14.12186352,0.14600035
CAF,2013,44182.45789,454.5823314
CAN,2013,2807337.592,1983269.929
CHE,2013,793.6246757,6.372341441
CHL,2013,102242.7719,3416.20349
CHN,2013,441325.8717,11812.4175
CIV,2013,175543.4348,120.3959194
CMR,2013,84612.41503,102.4986853
COD,2013,920604.2215,19414.6871
COG,2013,54641.41571,2062.506327
COL,2013,138898.116,5187.199152
COM,2013,1729.726219,12.73162185
CPV,2013,9.770838933,0.739874213
CRI,2013,7785.587052,309.408091
CUB,2013,6071.558631,480.203614
CUW,2013,6.245018541,0
CYM,2013,18.10549302,0
CYP,2013,13.50459562,6.784105108
CZE,2013,7658.876842,5.10321212
DEU,2013,15499.36852,141.7801652
DMA,2013,22.11861063,0.668017322
DNK,2013,2015.366626,3.651349739
DOM,2013,12703.0672,1995.859583
DZA,2013,6926.52927,0
ECU,2013,48383.14823,1843.683912
EGY,2013,96.99929436,0
ESP,2013,63955.87066,11429.13341
EST,2013,17088.50051,44.22746891
ETH,2013,30851.23115,34.53274083
FIN,2013,148660.8608,949.0876734
FJI,2013,2699.407313,94.93146554
FRA,2013,30351.83693,329.2878852
GAB,2013,44448.92835,296.9192153
GBR,2013,28596.14521,879.3277983
GEO,2013,252.2500837,11.09796204
GGY,2013,0.10073643,0
GHA,2013,81228.45883,49.80562247
GIN,2013,146183.8843,102.6697967
GLP,2013,169.9387636,9.175808368
GMB,2013,12.2167423,0
GNB,2013,20704.22719,0.60299986
GNQ,2013,7289.62996,15.14886876
GRC,2013,5906.555994,3941.700391
GRD,2013,25.35640135,0.15045641
GTM,2013,55148.92227,3874.471045
GUF,2013,2967.797192,202.3202547
GUY,2013,7117.305616,911.3707113
HKG,2013,5.274325695,0.071261005
HND,2013,43631.84328,2192.557311
HRV,2013,2997.752683,93.55292652
HTI,2013,3181.211373,106.9254004
HUN,2013,8951.928668,35.99975763
IDN,2013,1139298.669,50565.54841
IMN,2013,16.83232751,3.176803953
IND,2013,80865.7359,603.0375428
IRL,2013,4772.826758,97.49066409
IRN,2013,72.2309315,7.071766995
IRQ,2013,2.531902043,0.185381962
ISR,2013,45.73070819,0.388645059
ITA,2013,15524.72353,2403.012177
JAM,2013,1327.66903,48.48046674
JEY,2013,0.50645093,0
JPN,2013,23234.07848,47.32520257
KAZ,2013,2863.638875,1094.830601
KEN,2013,13563.7662,49.51209368
KGZ,2013,26.81397913,22.48847954
KHM,2013,190096.3984,344.5292423
KNA,2013,5.147649727,0.514574521
KOR,2013,9469.912938,0
LAO,2013,205606.5378,247.6058131
LBN,2013,160.0173957,35.81508655
LBR,2013,155535.7698,723.3988263
LBY,2013,81.29858731,0
LCA,2013,36.09373117,0.747146649
LIE,2013,1.949117049,0
LKA,2013,7952.996078,97.74062964
LSO,2013,7.338918472,0
LTU,2013,13922.77664,38.02398628
LUX,2013,347.9872372,0.448285809
LVA,2013,27766.43898,93.68422701
MAC,2013,0.071397997,0
MAF,2013,1.830770274,0
MAR,2013,835.8379945,0
MDA,2013,167.3453442,1.620990102
MDG,2013,299350.3244,14427.80845
MDV,2013,3.975830698,0
MEX,2013,219047.8266,29048.1674
MKD,2013,1149.017879,181.5878575
MLI,2013,409.7811716,0
MLT,2013,0.250462234,0
MMR,2013,248186.4487,1542.838111
MNE,2013,2401.113683,714.3865285
MNG,2013,628.7988744,401.6900597
MOZ,2013,162655.5217,2494.530167
MSR,2013,0.885133267,0.073744857
MTQ,2013,146.3594012,2.010924506
MUS,2013,219.2703833,0
MWI,2013,10562.32145,24.97238433
MYS,2013,333221.1538,4455.773315
MYT,2013,327.565717,1.050941097
NAM,2013,2.337401904,0
NCL,2013,2281.634735,424.9757606
NGA,2013,43434.8974,15.6749015
NIC,2013,44038.0597,1454.488963
NLD,2013,514.1770204,6.404192649
NOR,2013,33069.3826,827.8477825
NPL,2013,835.4692511,21.65390091
NZL,2013,77541.50731,2396.875635
PAK,2013,60.01049955,5.318540768
PAN,2013,14041.08696,503.7476993
PER,2013,209306.8716,6525.298857
PHL,2013,58871.1404,1327.572206
PLW,2013,21.29418574,4.122889456
PNG,2013,56667.73029,1888.778949
POL,2013,35014.59256,239.7230079
PRI,2013,701.6415651,17.20179381
PRK,2013,5030.982104,165.8507509
PRT,2013,51884.19607,18888.41012
PRY,2013,318563.8864,19265.91349
PSE,2013,0.394443378,0
REU,2013,1652.941887,0
ROU,2013,12946.15584,404.8682326
RUS,2013,4965537.343,3928841.238
RWA,2013,2472.624875,2.383240971
SDN,2013,9.403742597,0
SEN,2013,374.7376723,0
SGP,2013,25.9184812,0
SLB,2013,9471.368441,197.5470466
SLE,2013,170277.6569,56.36775152
SLV,2013,2053.488633,58.82446768
SMR,2013,0.167271871,0
SOM,2013,315.8421904,1.846149698
SPM,2013,4.506196744,0
SRB,2013,2798.327755,522.4455
SSD,2013,4931.464914,11.08593918
SUR,2013,10203.27088,2103.310059
SVK,2013,5076.41744,6.479308698
SVN,2013,638.8880347,16.24737398
SWE,2013,197658.344,1082.061054
SWZ,2013,3126.108744,64.55199123
SXM,2013,2.56347179,0
SYC,2013,1.214748876,0
SYR,2013,1270.43285,782.2530269
TCA,2013,10.516318,2.645735883
TCD,2013,2895.247093,0.760790976
TGO,2013,2952.616232,0.914762258
THA,2013,84754.41246,210.380044
TJK,2013,1.319036256,0
TKM,2013,0.371512178,0
TLS,2013,462.9362025,12.01205846
TTO,2013,759.227651,7.342920475
TUN,2013,1300.333442,0
TUR,2013,22542.95767,3366.182595
TWN,2013,953.1628872,9.075576325
TZA,2013,181510.4286,516.1459488
UGA,2013,47750.03594,96.0861356
UKR,2013,37711.82202,449.8234742
URY,2013,19263.21439,547.8857892
USA,2013,1736286.952,372934.2972
UZB,2013,24.68649925,0.681439142
VCT,2013,13.41511604,0.150024549
VEN,2013,64519.97256,4027.527645
VGB,2013,2.777000663,0.438465697
VIR,2013,27.33988538,0.879717179
VNM,2013,132423.2241,660.0168933
VUT,2013,1111.059618,135.7952975
XAD,2013,1.017217721,0
XCA,2013,55.38596969,12.13401102
XKO,2013,767.7412497,262.6807666
XNC,2013,16.13823621,2.075379638
ZAF,2013,56368.9985,4849.593795
ZMB,2013,84831.58231,1514.333459
ZWE,2013,9631.632143,181.8713905
AFG,2014,2.719290471,1.344080362
AGO,2014,212662.0767,685.2804015
AIA,2014,0.36583298,0
ALA,2014,550.0605307,1.734666158
ALB,2014,1051.881716,241.2972702
AND,2014,1.368260455,0.057025016
ARG,2014,241102.8077,20233.6217
ARM,2014,38.12758191,4.904505559
ATG,2014,24.87565216,0.734965109
AUS,2014,281737.5241,181834.6184
AUT,2014,9869.568611,45.02643138
AZE,2014,328.2460228,201.4282313
BDI,2014,2047.240182,0.230351331
BEL,2014,4239.266549,8.147594162
BEN,2014,1358.271982,0.228976103
BES,2014,1.710357331,0.07522497
BGD,2014,12060.76315,10.14523545
BGR,2014,6688.56414,86.0631411
BHS,2014,902.3064921,375.9860104
BIH,2014,1789.544495,188.7332245
BLM,2014,0.219911349,0
BLR,2014,33626.20475,179.5549897
BLZ,2014,16464.7138,1091.968623
BMU,2014,0.848838596,0
BOL,2014,256901.3982,27903.16179
BRA,2014,2693134.295,267184.3358
BRB,2014,2.173549317,0
BRN,2014,2224.705898,182.3470455
BTN,2014,1229.151313,58.83692093
BWA,2014,15.52435011,0
CAF,2014,57852.20593,627.0777242
CAN,2014,2643608.541,1759399.338
CHE,2014,1503.552658,5.363276393
CHL,2014,119335.1253,14645.07721
CHN,2014,531643.2997,13779.20771
CIV,2014,346290.1626,147.5768048
CMR,2014,181851.0045,207.0505114
COD,2014,1337961.085,13875.19608
COG,2014,72891.1537,866.9942413
COL,2014,202027.8897,9444.769928
COM,2014,1473.862077,15.35438321
CPV,2014,4.078788126,0.591001848
CRI,2014,10934.44721,429.9748568
CUB,2014,5861.468362,346.8645699
CUW,2014,2.333078605,0.075261582
CYM,2014,7.705385204,0
CYP,2014,33.30200692,14.39405887
CZE,2014,13939.61016,48.44138013
DEU,2014,21169.34321,100.2093928
DMA,2014,12.24495792,0
DNK,2014,5320.770495,4.150051737
DOM,2014,13678.14008,1879.443049
DZA,2014,9523.348572,0
ECU,2014,30904.97022,1625.058612
EGY,2014,115.0030751,0
ESP,2014,74226.43456,9072.587113
EST,2014,23576.65102,51.04396657
ETH,2014,32725.07263,53.65155452
FIN,2014,186628.868,1225.81591
FJI,2014,3689.014622,359.8096181
FRA,2014,44359.06366,695.6611083
GAB,2014,48752.34078,302.8438821
GBR,2014,30371.65767,513.9531621
GEO,2014,113.7410132,14.79234564
GGY,2014,0.100516266,0
GHA,2014,120298.1171,48.45702777
GIN,2014,132716.1983,164.766334
GLP,2014,198.1175945,4.654996531
GMB,2014,17.46335996,0
GNB,2014,12858.55151,1.658373837
GNQ,2014,19211.17652,43.98600917
GRC,2014,3803.211729,1199.423826
GRD,2014,83.83836115,0.676764602
GTM,2014,61831.29024,2590.403819
GUF,2014,4195.617108,223.115997
GUY,2014,12154.00343,831.6221307
HKG,2014,27.72354734,6.629061748
HND,2014,57481.62251,3691.475025
HRV,2014,4559.431771,70.95402374
HTI,2014,3858.865792,120.8182538
HUN,2014,15139.94788,52.7307423
IDN,2014,1894360.727,230624.9876
IMN,2014,43.02505722,2.953839889
IND,2014,139137.7522,1307.260696
IRL,2014,5717.749944,35.50792787
IRN,2014,77.58861401,24.08332742
IRQ,2014,1.494315228,0.062128976
ISR,2014,122.0848695,3.960852145
ITA,2014,19832.76406,1258.183768
JAM,2014,2837.97719,192.8862705
JEY,2014,0.303873906,0
JOR,2014,0.847820639,0.391329998
JPN,2014,28175.66667,48.31487484
KAZ,2014,595.715818,85.42020243
KEN,2014,15356.83932,108.2063942
KGZ,2014,13.50969179,12.75389908
KHM,2014,161796.8748,392.729085
KNA,2014,3.972500661,0
KOR,2014,13425.75592,0
LAO,2014,243833.4256,256.6573915
LBN,2014,159.8205698,35.74916028
LBR,2014,164048.5814,582.1460008
LBY,2014,4.413913848,0
LCA,2014,41.09592468,0.672324981
LIE,2014,2.898631661,0
LKA,2014,12350.44428,120.4619723
LSO,2014,12.47074465,0
LTU,2014,15972.31869,62.68241001
LUX,2014,429.5510986,0.798957908
LVA,2014,32203.11955,72.93796558
MAC,2014,1.499461532,0
MAF,2014,1.24491802,0
MAR,2014,1682.30795,0
MDA,2014,363.134004,1.798191492
MDG,2014,416682.183,48899.43255
MDV,2014,3.133582414,0
MEX,2014,170749.7738,8843.822138
MKD,2014,1815.508841,102.3928926
MLI,2014,270.3377479,0
MMR,2014,331444.5884,1687.756977
MNE,2014,1437.890897,138.840694
MNG,2014,522.6742498,215.9594297
MOZ,2014,200500.7027,1820.957354
MSR,2014,0.29503029,0
MTQ,2014,156.7177623,1.340594911
MUS,2014,531.7519755,0
MWI,2014,18587.04267,32.87496626
MYS,2014,645779.1168,19517.52014
MYT,2014,1150.41332,2.401718552
NAM,2014,3.88961631,0
NCL,2014,2050.201348,540.0555623
NGA,2014,68637.35128,31.46091156
NIC,2014,75563.10047,1712.414003
NLD,2014,875.2614925,5.577517698
NOR,2014,39149.00059,574.0019974
NPL,2014,1161.811342,61.70117039
NZL,2014,79409.68409,2180.073405
PAK,2014,38.61457548,3.708967213
PAN,2014,14035.49845,485.9871898
PER,2014,205452.2867,7805.342343
PHL,2014,102456.1878,1916.720271
PLW,2014,93.85025781,15.42872879
PNG,2014,105664.4148,2747.697691
POL,2014,56279.4732,266.0743314
PRI,2014,871.4169512,13.97724617
PRK,2014,10943.07492,1910.787644
PRT,2014,60258.85596,10582.18139
PRY,2014,345746.4966,7931.957049
PSE,2014,1.179943855,0.065122087
REU,2014,675.0557693,0
ROU,2014,19481.70705,167.2425913
RUS,2014,4489888.985,3450542.826
RWA,2014,2889.358676,22.83605034
SDN,2014,5.617398402,0
SEN,2014,326.7152047,0.1494861
SGP,2014,191.3519714,0.769089337
SLB,2014,16939.31159,554.7999434
SLE,2014,161512.8078,108.0100754
SLV,2014,2319.726964,79.52674361
SMR,2014,0.167337275,0
SOM,2014,123.0574567,1.384459447
SPM,2014,0.582634527,0
SRB,2014,4387.909463,156.1683233
SSD,2014,6750.715411,18.15228242
SUR,2014,14747.66283,1055.436772
SVK,2014,17366.37853,73.78033638
SVN,2014,5388.780866,59.09196818
SWE,2014,242522.777,9447.762111
SWZ,2014,4960.468941,120.7426077
SXM,2014,0.219722043,0
SYC,2014,2.049832976,0.455518835
SYR,2014,958.2943361,443.9130431
TCA,2014,31.3373065,0.786745812
TCD,2014,3000.665873,7.007408304
TGO,2014,2526.17722,0
THA,2014,137614.6337,258.9320013
TJK,2014,0.783042989,0
TKM,2014,0.904084104,0.534992234
TLS,2014,1883.094284,65.82745555
TTO,2014,1569.456459,15.52101627
TUN,2014,2385.060855,0
TUR,2014,22005.44149,1456.413681
TWN,2014,1054.211488,11.81292064
TZA,2014,198227.5618,647.1030149
UGA,2014,54913.20191,5.615325589
UKR,2014,47187.25529,615.2850254
URY,2014,25643.07887,605.2748546
USA,2014,1736423.72,238683.0335
UZB,2014,83.12890888,0.225512826
VCT,2014,10.79353194,0.074922889
VEN,2014,100975.1076,6736.789453
VGB,2014,0.511468726,0
VIR,2014,21.47171597,0
VNM,2014,217341.5294,1457.543042
VUT,2014,634.4245555,27.93430689
XAD,2014,1.207860092,0
XCA,2014,3.05076223,2.218844307
XKO,2014,760.6256784,32.41774311
XNC,2014,27.60251498,3.714703535
ZAF,2014,69667.22996,4830.529685
ZMB,2014,115220.9496,1164.888487
ZWE,2014,9644.693979,49.63871485
AGO,2015,161718.9696,2455.533584
ALA,2015,567.2330418,0.849828097
ALB,2015,283.5747371,32.82557782
AND,2015,2.167783333,0
ARG,2015,180233.1055,29759.54174
ARM,2015,1.990115394,0.116656741
ATG,2015,8.907470701,0.073613564
AUS,2015,261575.0042,173113.9682
AUT,2015,7937.704884,3.936512745
AZE,2015,26.74519296,21.90127824
BDI,2015,1458.37852,0.460896155
BEL,2015,3420.273924,0.297803942
BEN,2015,598.3973629,0
BGD,2015,12603.76175,8.190128826
BGR,2015,7293.179859,34.73537139
BHS,2015,1089.013112,691.5785731
BIH,2015,580.5048923,10.35452079
BLM,2015,0.073304186,0
BLR,2015,33899.29608,1186.156264
BLZ,2015,12270.85994,867.7309581
BOL,2015,166275.2537,10410.83265
BRA,2015,2222772.418,299307.6722
BRB,2015,1.948700425,0.749506732
BRN,2015,1761.270631,375.5086759
BTN,2015,746.5236082,61.3321596
CAF,2015,27315.83103,314.0564548
CAN,2015,2733439.469,1873951.925
CHE,2015,772.5663228,0.531423538
CHL,2015,106106.6837,15423.57648
CHN,2015,490444.5825,11396.80349
CIV,2015,152302.3058,97.0669967
CMR,2015,78969.88323,116.1159073
COD,2015,928115.6381,13021.98542
COG,2015,47822.97021,2382.120689
COL,2015,140855.7032,7812.052418
COM,2015,429.4617172,3.087828059
CRI,2015,3299.604933,101.2062696
CUB,2015,6725.978202,1006.041297
CUW,2015,0.902911882,0.075250571
CYM,2015,0.072517095,0
CYP,2015,20.43445921,6.720154962
CZE,2015,8046.992557,1.242116583
DEU,2015,12929.4929,6.992461849
DMA,2015,1.855631711,0
DNK,2015,2583.230426,1.579776212
DOM,2015,15090.56348,3188.682151
DZA,2015,5706.8457,0
ECU,2015,30077.59865,1766.182285
EGY,2015,31.6431485,0
ESP,2015,65413.8692,11460.03877
EST,2015,25420.2959,25.64580984
ETH,2015,10276.47095,34.24041308
FIN,2015,172639.4312,604.6641087
FJI,2015,1838.352679,88.77446327
FRA,2015,37292.53033,436.2480508
GAB,2015,25472.55034,84.44111682
GBR,2015,23996.89602,132.4208259
GEO,2015,42.8506224,0.400571021
GHA,2015,57407.38759,8.107287978
GIN,2015,161820.018,103.7229598
GLP,2015,71.39707073,2.663078355
GMB,2015,10.04047817,0
GNB,2015,12661.21692,20.67813986
GNQ,2015,7468.600135,36.14488285
GRC,2015,3840.002978,1612.67507
GRD,2015,6.698007765,0.075289635
GTM,2015,54147.3393,3430.72827
GUF,2015,2867.502652,158.1344818
GUY,2015,13084.17904,2009.592863
HKG,2015,23.72139668,0.213780511
HND,2015,50242.48685,4666.211003
HRV,2015,2669.04807,382.4854083
HTI,2015,3087.564796,162.0277778
HUN,2015,10720.01287,36.95098645
IDN,2015,1746470.535,290248.4521
IMN,2015,11.11626567,0.181570398
IND,2015,116308.117,710.1872603
IRL,2015,4484.169138,23.25477591
ISR,2015,51.33272803,1.040670527
ITA,2015,14124.46245,694.9854449
JAM,2015,2903.314883,390.8943515
JEY,2015,0.101362431,0
JOR,2015,0.391583752,0.13060908
JPN,2015,31145.40276,14.33333774
KAZ,2015,181.1622937,1.42086252
KEN,2015,15615.50086,120.907032
KHM,2015,132701.1436,215.1032906
KNA,2015,0.956671546,0
KOR,2015,17340.92648,0
LAO,2015,285028.8419,259.2261376
LBN,2015,173.6172988,19.1466038
LBR,2015,186009.8987,331.6927433
LBY,2015,0.19478585,0
LCA,2015,7.175106601,0
LIE,2015,1.317510179,0
LKA,2015,7402.862736,46.88254626
LSO,2015,0.934455176,0
LTU,2015,15794.33939,9.041978453
LUX,2015,327.4653115,0.049976505
LVA,2015,30829.68652,36.56650374
MAC,2015,0.642603881,0
MAR,2015,951.9919859,0
MDA,2015,495.7353512,0.365466002
MDG,2015,301788.6583,15328.72655
MEX,2015,197650.8808,25229.89082
MKD,2015,784.3280615,16.36471424
MLI,2015,204.1535159,0
MMR,2015,293305.1696,1420.228755
MNE,2015,180.9633995,5.88757992
MNG,2015,7145.278874,7026.532022
MOZ,2015,181386.8424,3897.6622
MSR,2015,0.147481392,0
MTQ,2015,31.572052,0.074481156
MWI,2015,10785.17999,19.29373042
MYS,2015,454345.0341,9727.066537
MYT,2015,18.08987841,0
NAM,2015,0.220395596,0
NCL,2015,486.1010029,73.13473486
NGA,2015,40927.54611,18.56806087
NIC,2015,35523.97517,1201.46352
NLD,2015,894.1996832,2.071591068
NOR,2015,36638.88559,140.7219875
NPL,2015,579.3662048,10.22144328
NZL,2015,64003.26988,1385.187766
PAK,2015,2.41608826,0
PAN,2015,10553.67686,340.5593666
PER,2015,166499.9409,7088.469441
PHL,2015,65895.64634,796.5391675
PNG,2015,180806.5671,36207.03904
POL,2015,42742.66673,53.15093198
PRI,2015,722.2241255,15.74448128
PRK,2015,10852.58417,2625.598606
PRT,2015,46097.02544,10782.37495
PRY,2015,279375.4363,2790.377205
PSE,2015,0.130280411,0
REU,2015,8.562228997,0
ROU,2015,10906.34985,14.06140307
RUS,2015,2332111.358,1430796.476
RWA,2015,2216.721228,54.2088122
SDN,2015,8.055737398,0.075997591
SEN,2015,293.4962398,0.601412826
SGP,2015,154.9748025,0.307632912
SLB,2015,14970.04616,607.2745889
SLE,2015,232761.3536,261.6706158
SLV,2015,2388.834197,147.9121607
SMR,2015,0.167272796,0
SOM,2015,65.91837288,0.076917364
SRB,2015,2815.440175,19.84716809
SSD,2015,2459.852673,4.444017575
SUR,2015,11921.19553,1391.574543
SVK,2015,5282.688761,4.55680955
SVN,2015,1024.527525,0.964517454
SWE,2015,216031.2398,856.1003987
SWZ,2015,3215.781354,41.57152225
SYR,2015,2393.171169,1079.625642
TCA,2015,21.25021906,1.073134449
TCD,2015,2591.368461,7.161024002
TGO,2015,940.2958102,0.076279195
THA,2015,120807.656,240.0949489
TLS,2015,862.9100053,35.03270284
TTO,2015,668.193641,14.92351303
TUN,2015,1880.022717,0
TUR,2015,27735.28448,963.614733
TWN,2015,942.6410426,0.492295698
TZA,2015,111961.2955,328.5508261
UGA,2015,54021.49584,2.076209053
UKR,2015,48913.806,2335.961597
URY,2015,17547.92121,121.3714974
USA,2015,2289454.16,921708.8524
VCT,2015,1.723567254,0
VEN,2015,61435.84378,5404.091878
VIR,2015,0.292475154,0
VNM,2015,217883.2096,1277.230921
VUT,2015,3476.160228,187.7050591
XAD,2015,5.275077679,0
XKO,2015,470.7798667,9.81387476
XNC,2015,15.28249083,0
ZAF,2015,70156.99448,11708.1223
ZMB,2015,87590.81871,3519.038277
ZWE,2015,12261.73876,166.6715265
AGO,2016,229710.4874,1580.750348
AIA,2016,0,0
ALA,2016,672.6592338,2.623747589
ALB,2016,928.4496223,284.1435699
AND,2016,0.627510829,0.057038292
ARG,2016,230189.4211,22198.43874
ARM,2016,30.04757964,2.871334563
ATG,2016,14.42539974,0.808791436
AUS,2016,430902.9031,282037.2795
AUT,2016,17210.29319,45.7947136
AZE,2016,25.47520987,7.564777574
BDI,2016,1575.87445,0.230520435
BEL,2016,4512.342534,25.51933229
